,re_id,topic,comment
10,582286,【金公館】正宗四川師傅風味　太古中菜食出不一樣的片皮鴨,"<section class=""review-container"">

<br/><br/>好耐無約過朋友飯聚啦，難得晚市可以堂食，大家返工又係港島區就相約3個好朋友聚下舊。同事就介紹了一間由正宗四川師傅主理的太古中菜─金公館，唔單只環境舒適，而且裝修富有中國特色，一於就揀佢啦！<br/><br/>金公館依間太古中菜主打片皮鴨、酸菜魚，Venus 其中一個好朋友超鐘情於中國文化，連口味都非常中化，另一個就好鐘意食魚，最後嗰個就話想食辣，完全符合哂3位朋友所有要求。<br/><br/>金公館中菜位於太古康怡廣場3樓，一出地鐵站搭電梯就到，非常方便就腳。<br/><br/><br/><br/>一到門口已經見到好搶眼戲曲造型裝飾長鏡十分架勢！<br/><br/><br/><br/>老壇子酸菜魚<br/><br/>大家都好肚餓的關係，所以我哋叫咗好多餸，好似Venus其中一個朋友仔剛坐低就即刻叫咗老壇子酸菜魚。



    

Venus 本身怕腥、唔鐘意食魚，但見到隔離枱食到好滋味咁都想試試。令人驚喜係太古金公館中菜嘅酸菜魚唔腥之餘魚肉仲好滑，朋友仔都估唔到平時無點食魚嘅我會食完又食。



    

真係要大讚太古金公館中菜的酸菜，用咗無筋酸菜超爽脆，聽介紹先知原來醃制方法都好講究！係用四川成都傳統老壇古法醃制酸菜，酸菜用上原汁母水、秘制香料，將新鮮菜喺恒溫恒濕環境下醃20-30日。食落超入味，完全都唔輸蝕俾魚肉㗎！<br/><br/>差啲唔記得仲有我最愛嘅薯粉做底，加埋酸菜湯底一齊食，酸酸辣辣超開胃！



    

薯粉好Q彈，吸收咗酸爽湯汁超好味！<br/><br/><br/><br/>麻辣水煮滑牛肉<br/><br/>再嚟又係大大碗上枱的麻辣水煮滑牛肉，本來以為湯底紅噹噹會辣到頂唔順，但食落又發覺其實唔係太辣，而且多咗香、麻味道，令上愈食愈上癮。牛肉火侯煮得剛好，肉質食落嫩滑唔會太老，而且份量非常之多，抵食！



    

麻辣水煮滑牛肉同樣地有薯粉做底，我一個人差唔多食哂2邊嘅薯粉。麻辣水煮滑牛肉絕對係「辣」朋友嚟金公館太古中菜必點。<br/><br/><br/><br/>食咗兩道大菜後需要「休息」一下，叫咗蒜泥白玉同老火炖湯。<br/><br/>嚟金公館太古中菜嘅<br/><br/>蒜泥白玉比平日食嘅大塊好多，雖然係常見菜式，但中間夾青瓜食法都係第一次。不過唔好睇小青瓜夾肉片嘅配搭，一方面將口感提升一級，加倍爽口，另一方面又中和返蒜泥白玉本身嘅油膩感，更突出蒜香味道。<br/><br/> <br/>


超多蒜，好香口。如果你係蒜泥白玉愛好者，嚟金公館太古中菜一定要試！<br/><br/><br/><br/>Venus 好鐘意飲湯，不過講到豬肺湯就好少飲啦，因為工序麻煩到媽媽唔會想煲，即使食中菜餐廳都少見有，不過金公館太古中菜就有青城山杏汁炖豬肺湯啦。唔好以為炖湯就一定好厚重負擔，好似呢碗杏汁炖豬肺湯反而好清新，飲唔到一絲膻味證明豬肺處理得好乾淨，加上杏汁味好濃、好香，完全將前面食嘅濃味麻辣帶走。



    

實在太好飲啦，飲完成碗都唔夠喉！<br/><br/><br/>話晒金公館太古中菜除咗酸菜魚外，片皮鴨都好出名，無理由唔叫。所以壓軸登場嘅就係大家最期待烤北京填鴨！金公館嘅片皮鴨唔同其地方，無咁油膩，因為佢哋特登切走鴨皮中間多餘油脂，令到成塊鴨片下無太多脂肪，對於注重健康嘅香港人好友善。



    

食片皮鴨精粹在於皮，皮要烤得恰到好處其實好難，過火會太乾、未夠火候又唔夠脆，不過金公館太古中菜就做得唔錯，片皮鴨以傳統烤鴨方法配上獨特醬料烤製出香脆惹味口感，令人無辦法唔鍾意食。



    

單食一樣好正，加上配菜同醬料包食又係另一種滋味。<br/><br/><br/><br/>即蒸摩摩皮薄軟糯，夾入香脆鴨皮、嫩滑鴨肉已經流哂口水！金公館太古中菜喺配菜及醬料選擇上提供8種款式口味：烤鴨醬、冰梅醬、胡麻醬、桂花蜜醬、京蔥、西芹絲、青瓜條、蜜瓜條，令片皮鴨風味變化更上一層樓。



    

隨自己口味配搭，Venus 當然要一次試齊所有配菜同醬料啦！同大家用文字講解下我嘅味蕾感受：<br/><br/>


一入口有熱辣辣軟糯摩摩皮、之後帶頭當然有香脆得嚟又唔會太油膩香脆鴨皮，之後有嫩滑鴨肉夾集解膩青瓜、爽口西芹絲、清新京蔥、香甜蜜瓜、帶點微辣香口芝麻醬、甜絲絲桂花蜜醬、酸甜冰梅醬、惹味烤鴨醬……<br/><br/>就係咁口中充斥多層次味道幸福感覺，差啲一個人成哂全碟片皮鴨，實在太好味！食完絕對翻尋味！<br/><br/><br/>享受咁豐富好味嘅盛宴，以為已經可以滿足，不過朋友居然覺得唔夠完美，話一場嚟到金公館太古中菜叫多2碗擔擔麵試下，咁2人share一碗麵啦。



    

都真係幾大碗，細食或者好似我哋前面食咗咁多，真係可以2人share一碗。<br/> <br/><br/>湯底有少許麻辣味，麵線爽口彈牙，間唔中食到青蔥同芝麻令到成碗味道唔再單調。<br/><br/><br/>金公館：太古康山道1-2號康怡廣場3樓T4號舖
                </section>"
11,582286,美味佳餚,"<section class=""review-container"">
                    今晚約了友人來到港島區的康怡廣場「金公館」晚飯，此店開業數年，口碑不錯，一間食肆能夠多元化地提供粵、川和京菜三處不同地方，不同口味的菜餚，實在並不容易。



    


店舖不算太大，但佈置簡約，員工殷勤有禮，此店其中一個特式是無須沖茶，只要按按掣，水壺底部會注入清水，然後自動煲滾，頗有創意。



    
<br/>今晚點了數款粵式菜餚：<br/>青城山汁炖豬肺湯 - 滋潤養顏的手工湯水，呷一口，陣陣杏香，暖入心扉，豬肺乾淨軟滑，相當滋味，由於煮一碗白肺湯工序多而繁複，並非間間餐館有供應，此店的師傅確有一手。



    
<br/>蜜椒鱔球 - 肥美的白鱔炒球，配以三色椒、洋蔥和蜜糖，色香味俱全，用來佐酒，相當匹配。



    

<br/>


紅燒花膠海參煲 - 優質厚身的花膠和海參炆得夠火候，入口軟滑入味，令人回味無窮。



    

<br/>清炒菜心 - 蒜蓉起鑊，揀選新鮮嫩綠的菜心，入口爽甜，鑊氣十足。



    
<br/>本來還想加添，但實在太飽，下次再來將會試試此店的酸菜魚和北京填鴨，因門外的介紹相當吸引。



    

</section>"
12,582286,出色片皮鴨,"<section class=""review-container"">
                    今晚去完康怡Aeon，順便食埋飯。係Aeon附近搵餐廳，上到三樓有條樓梯上一層。見到有中菜，日本菜，再行前幾步見到有間“金公館”。見到有個2人餐有片皮鴨食。唔駛諗，即刻睇吓有冇位。因為我超鐘意食皮片鴨。而且好耐都冇食過了。見到就唔會錯過。<br/>仲有一樣好介紹, 就係會自動加水及煲滖d水的. 第一次見. <br/>

<br/>

<br/><br/>

<br/>

<br/>話返轉頭，呢個二人餐好抵食。$438<br/>

<br/><br/>（1）香葱雞蛋豆腐粒<br/>（2）青城山杏汁白肺湯<br/>（3）北京填鴨半隻<br/>（4） 靈芝菇萵筍絲<br/>（5） 咕嚕蝦球<br/>（6）雞湯小籠包4個<br/>（7）杞子桂花糕2件<br/>前菜香葱雞蛋豆腐粒，豆香, 葱油又香，豆腐切成小粒，一啖一粒



    
<br/>青城山杏汁白肺湯，有豬肉，白菜，雞腳，豬肺一齊煲，清甜<br/>



<br/>北京填鴨半隻，鴨皮片得好薄，沒有肥糕，皮薄，每塊皮包上一片鴨皮，青瓜，西芹，哈密瓜，甜醬，麻醬一齊食。超正。最值得一讚就係鴨肉，軟滑及鴨味香濃。<br/>




<br/>靈芝菇萵筍絲，好好好大碟呀！靈萵筍絲爽脆又甜<br/>

<br/>咕嚕蝦球，酸酸咪咪夠醒胃，每碟有6-8粒蝦球。



    
<br/><br/>

<br/>

<br/>雞湯小籠包4個，皮薄饀靚，每隻都有清甜湯的<br/>

<br/>杞子桂花糕2件，甜味剛好，桂花香<br/>


<br/>最初唔知原來每碟餸都咁大碟，所以我地仲加咗一碟脆香豬手，脆香豬手有驚喜，當職員將豬手放到枱上，貌似好硬，但食落口係軟綿綿的，少少辣夠嘢味。充滿骨膠原。<br/><br/>

<br/>


</section>"
13,582286,吃片皮鴨和清香魚,"<section class=""review-container"">
                    想一次過吃齊京、川、粵菜，去金公館絕對係一個正確選擇。金公館係太古康怡廣場3樓，地方寬敞，佈置典雅，環境舒適，有多款京、川、粵菜任君選擇。進門時見到廚窗掛滿隻隻鴨身飽滿，油脂豐富，色澤亮麗的烤鴨，加上還有限定優惠半價片皮鴨，心想今晚這半隻烤鴨走不掉了。



    
<br/>

<br/>

<br/>

<br/>

<br/>

<br/><br/>安坐後，才發現一個新玩意。這裡有個自動充水茶壺，放在裝置上，茶壺就會動加水及加熱，這個自動充水茶壺裝置真的很方便，可以隨時有大熱滾水泡荼，值得一讚。



    
<br/><br/>限定優惠半價片皮鴨，當然不能錯過。這個片皮鴨夠派場，店員會先放下一個八寶盒，中間嘅蒸籠放左饃饃皮，而旁邊空格就分別裝有酸梅醬、桂花醬、甜醬、麻醬、青瓜條、京蔥絲、蜜瓜條等。主角片皮鴨，切成方塊，大小均勻，厚薄一致，有皮也有肉，食落皮脆肉嫩，夠油脂又不膩滯，跟配料、醬料用香軟饃饃皮包著食，好滋味。



    
<br/>

<br/>

<br/>

<br/><br/>再加個1食野菌炒鴨絲，野菌、芹菜、紅蘿蔔絲、鴨絲炒得既夠鑊氣又夠入味，用來送飯一流。



    
<br/>

<br/><br/>青椒清香魚材料雖然簡單，但味道出奇的好。起骨草魚切成薄片，完全無骨，魚肉嫩滑有彈性。配料有青爽萵筍和菇片，再加上滿佈莞茜和芝麻的清甜湯底和幼滑烏冬，飽肚又健康。



    
<br/>

<br/>

<br/>

<br/><br/>紅糖糍粑，即叫即做，熱辣辣，糍粑外皮鬆脆、內裡軟綿綿帶點煙韌，加上花生粉和糖漿，非常好味。



    
<br/>

</section>"
14,582286,普通午餐,"<section class=""review-container"">
                    常年收加一，茶水，但是不给纸巾？<br/><br/>太古城分店几次要求说没有纸巾，明明疫情之前都是提供纸巾？连纸巾都不给，於人与不便，说是疫情理由所以不给。这是什麽规矩？疫情就不需要擦嘴？<br/><br/><br/>虽然味道好也挡不住服务一般，卫生程度下降。餐具几次去都是烫过碗上还有菜叶在。如果害怕纸巾沾染病毒，是不是碗具更应该消毒乾净些？<br/><br/>邮件让我改食评与事实不符？我并非造谣为何要改，是不是分店应该改回提供纸巾？要不就免收加一？<br/><br/>只可惜我没有印相留作证据。<br/><br/> <br/>
</section>"
15,582286,康怡的實力擔當,"<section class=""review-container"">
                    相信不是太多人知道，康怡廣場其實是有一層隱藏的三樓， 其中有好幾間食肆， 當中的金公館絕對是吸客和質素擔當。<br/><br/>因為夜了收工又怕禁晚市的緣故會提早last order， 和老婆甫坐下已氣來氣喘的趕叫食物， 反而員工有禮淡定的一句「 唔急，坐低慢慢揀， 飲啖茶唞唞先啦」， 確實令我們放鬆不少。 可能因為放鬆而開始肚餓的緣故， 所以叫了一客青城山杏汁白肺湯， 手拍麻辣青瓜， 川鹵鴨舌， 鳳梨咕嚕肉， 烤北京填鴨半隻和 四川擔擔麵。



    

<br/>







<br/>

<br/><br/>青城山杏汁白肺湯



    
<br/>喝下一口已經覺得非常清潤舒適， 湯水色厚味濃， 豬肺亦非常軟淋新鮮。 連本身不太好豬肺湯的老婆 也情不自禁的喝了半碗才歸還給我， 足以力証他的好味道。<br/><br/>手拍麻辣青瓜



    
<br/>有趣的是這個菜還可以選擇 蒜蓉 或 酸辣口味， 而酸辣口味 亦真的做到麻辣和酸辣的完美平衡， 互相也搶不了大家的味道， 反而更加令到青瓜鮮味突出。 青瓜非常新鮮爽口， 完全沒帶苦澀味。 非常開胃的前菜。<br/><br/>川鹵鴨舌



    
<br/>分量非常充足， 調味亦令人非常滿足。 出色的鹵水已令這碟菜成功了一大半， 味道甘香而帶微甜， 不會過鹹 。鴨舌也大隻多肉， 不會令你只有啜骨， 意外的也挺飽肚。<br/><br/>鳳梨咕嚕肉



    
<br/>

<br/>最喜歡的菜色之一。 個人覺得雖然簡單但絕對有實力成為這裏的招牌菜。 除了讚來讚去都是的皮脆肉嫩外， 這裏的咕嚕肉更加多了一份吃後的油甘香， 配上味道剛好的甜酸醬汁， 無論齋吃或送飯都出色。<br/><br/>烤北京填鴨 （半隻）



    



<br/>師傅上臺前已很用心的把肥膏部分切走， 只剩下烤得非常鬆脆的皮 和 咬下會鴨香四濺的肉。 值得一提是這裏有幾款特式醬料， 包括（應該是） 麻醬， 甜醬 和桂花蜜醬。 其中用上桂花蜜醬感覺似香橙鴨胸， 能將鴨的獨有酥香味更加提升， 個人最愛。<br/><br/>四川擔擔麵



    
<br/>喜歡這種濃郁的湯底， 味道香而不辣， 麵身偏幼 所以更能鎖住湯汁。 湯底亦用心製造， 除了麻醬和 香口的辣油， 還有挺多肉碎， 所以每一啖麵都非常豐富， 口感十足。<br/><br/><br/>吃完後都差不多九點多， 但絲毫沒有感覺到員工想 客人盡快離開的感覺， 當然我和老婆都識做的 。<br/>今時今日這種服務態度， 非常ok！
                </section>"
16,582286,燉湯足料夠火候。。。值得再嚟,"<section class=""review-container"">
                    太古城康怡廣場「金公舘」，對於社區嘅居民來說一點都不陌生，有齊京粵川菜，絕對可以滿足我同張生的口味。<br/><br/>概然夜市開放返，當然要去撐下食店，順便慶祝元宵佳節，我們也同意不如食好一點。



    
<br/>

<br/>「金公舘」裝潢非格局，走高級版小菜館路缐，但價錢卻意外地貼地，小菜大部份也只是一百幾十。<br/><br/>「青城山杏汁白肺湯」$58



    

<br/>這盅燉湯已經出曬名，基本上每枱客人都會點。一喝下已嚐到杏汁的香味，還有杏仁磨成沙沙的口感；湯料十足，有豬肺、雞腳、瘦肉、薑片等，真材實料夠曬甜，一碗真係吾夠喉。<br/><br/>「夏果西芹蝦球 」$168



    
<br/>蝦球比想像中細，中蝦size ，幸好蝦仁爽口彈牙，夏威夷果仁吾夠香脆，令成碟菜失色不少。<br/><br/>「紅燒花膠海參煲」$268



    


<br/>


這個煲仔等候時間耐少少、不過等得抵，因為海參爽口，有彈性；花膠水準也不俗，夠稔不散，同樣吸汁好味，不要浪費燶汁用來撈飯一流。<br/><br/>杞子桂花糕$36



    
<br/>晶凝通透，微甜，入口清涼好味。<br/><br/>白飯 $10



    
<br/>小食 $10<br/>茶介 $13



    
<br/><br/>
</section>"
17,582286,中菜兼美味酸菜魚餐廳@太古金公館,"<section class=""review-container"">
<b>我喜歡吃辣很多人也知道！早幾天車爸爸竟然話跟我出外吃團年午餐，説是報答我盆菜之恩還給我自選吃什麼！貪心的我想吃中菜同時又想吃四川酸菜魚，終於想起早年吃過正宗四川師傅主理的金公館，但原來這間有中菜又有酸菜魚吃的餐廳已經搬往太古了！也不打緊返反正車爸爸在中環工作吃罷還可送他返工呢！</b><br/><b>搬了往太古康怡廣場的金公館其實更為方便！一出港鐵站便是太古康怡廣場的入口地點非常好找！<br/></b><br/><b>

</b><br/><b>甫抵達門口已見到掛滿被譽為港式美食中之XO誘惑的燒味了！弄得車爸爸獸性大發雙眼發光呢！原來這兒還有烤北京填鴨出售相信這餐必定會很滿足耶！</b><br/><br/><b>

</b><br/><b><br/></b><br/><b>

</b><br/><b>金公館的裝潢是富中菜風格得來又夠時尙設計的餐廳，內裏很有生氣有别於坊間紅彤彤裝潢的川菜館！</b><br/><br/><b>


這天被安排坐於寬敞的卡座中令我倆吃得更為舒適！看看餐牌點了青城山杏汁豬肺湯、招牌口水雞、老壇子酸菜魚和烤北京填鴨，這頓團年午餐是否很豐富呢！</b><br/><b>

</b><br/><b>天氣驟降的日子先來兩碗青城山杏汁豬肺湯(＄62/位)暖暖胃先！豬肺湯工序很繁複但車爸爸極愛喝之，而近來我喝過從不喜歡的杏汁湯原來可以好好味所以也想試試！得到車爸爸拍心口說包底下所以便點上了兩盅！</b><br/><b>呷一口呈奶白色的杏汁豬肺湯甜味很足，而且還隱約喝到菜膽燉出的香甜味道，而幽幽的杏仁味喝下確不俗我接受到喔！這個湯水清熱潤肺滋又美顏真的多喝無妨。</b><br/><b>

</b><br/><b>接下來點了一客招牌口水雞(＄88/例牌)來解辣癮！甫上檯見到這客前菜我即時眼都凸埋目測差不多有半隻雞那麼多實在太抵吃了吧！</b><br/><b>

</b><br/><b>那紅彤彤的賣相和香氣已經教我垂涎三尺！雞肉以薄切方式呈現吃下質感皮爽肉嫩，而口水雞汁的麻辣比例亦調得恰到好處味道很吸引，弄得吃不了辣的車爸爸也大讚好味道呢！</b><br/><b>

</b><br/><b><br/></b><br/><b>

</b><br/><b>接下來是我特意遠道而來太古最想的菜式老壇子酸菜魚(＄238)，選用來自四川的材料炮製出這個香氣撲鼻的酸菜魚，一大鍋的酸菜魚上檯真的霸氣跟香氣也十足且引人入勝！</b><br/><b>

</b><br/><b>先呷一口酸菜魚湯底味道很醇香，那醇香的酸加上惹味香辣真的令我胃口大開啊！</b><br/><b>

</b><br/><b>再品嚐酸菜魚內來自四川成都的老檀酸菜，以傳統方法醃製時間到位的老壇酸菜口味很酸爽，而菜的口感亦很香脆，吃下味道香醇不刺喉配酸菜魚吃真的十分可口。</b><br/><b>

</b><br/><b>而酸菜魚內還有很多美味的配料例如有我喜歡吃的爽口萵筍和煙韌薯粉，完完全全是我喜歡吃的那款酸菜魚配料啊！</b><br/><b>

</b><br/><b>

</b><br/><b>吃酸菜魚最重要除了湯底外當然就是魚片啦！餐廳用上嫩滑新鮮的桂花魚來炮製這老壇子酸菜魚，除了美味外份量更是十足成件事也表現完美是必吃之選哦！</b><br/><b>

</b><br/><b>吃過美味的酸菜魚後便到食肉獸發功的時候！烤北京填鴨(＄238/半隻)上檯時經已整整齊齊的片好了烤鴨連同嬤嬤皮、新鮮配菜和醬料一同上檯！</b><br/><b>

</b><br/><b>醬汁包括有平常必定配有的烤鴨醬，另外還有冰梅醬、辣味芝麻醬和我第一次品嚐的桂花蜜醬！</b><br/><b>

</b><br/><b>

</b><br/><b>

</b><br/><b>

</b><br/><b>嬤嬤皮則以蒸籠上檯確保一定的熱度，而且每片嬤嬤皮之間亦鋪上點心紙作間隔，不會粘在一起取起的時候十分方便！另外新鮮配菜亦有四款之多包括有脆口的青瓜條、惹味的京蔥絲、甜美的蜜瓜條和清香的西芹絲！</b><br/><b>

</b><br/><b>

</b><br/><b>首先必要介紹一下片皮鴨的那片皮，師傅將所有皮下油脂除掉剩下香脆不油膩的鴨皮，就算是淨吃甚至乎凍了吃也十分香脆可口不油不膩，口感可說是完美無瑕喔！</b><br/><b>

</b><br/><b>

</b><br/><b>通常在外吃片皮鴨外皮做得到香脆的餐廳不少，但連鴨肉也照顧得到的真不是太多做得好！而金公館就做到鴨肉仍能保持軟滑多汁而且肉味也很香濃，吃得車爸爸和我也心花怒放呢！</b><br/><b>

</b><br/><b>之前提過四款的醬料我全部都試齊了！每一款也各有所長那當然要看看您自己喜歡的口味，而我則最喜歡配那幽香的桂花蜜醬，桂花的清甜味道剛好中和了鴨皮的膩感，鹹甜夾雜滋味無窮多吃兩件也不覺得膩十分讚耶！</b><br/><b>

</b><br/><b>而車爸爸則最愛原味的配搭這天他好像吃了5件那麼多呢哈哈哈.............</b><br/><b>

</b><br/><b>

</b><br/><b>

</b><br/><b>

</b>
</section>"
18,582286,外賣片皮鴨,"<section class=""review-container"">
                    一家人冇得外出食飯，唯有叫隻片皮鴨家中分享。<br/><br/>一隻片皮鴨已經附上四種口味醬汁， 總有一款啱你口味。 買返屋企要一段路程，故此鴨皮需要用光波爐整返熱同脆口， 而包鴨的薄皮只需放飯面 翻熱就食得。<br/><br/>鴨不太肥，而皮都片得好薄👍 多餘脂肪層不多， 整體感覺不錯， 另外加98蚊叫咗個涼瓜炒鴨殼， 呢個就唔係好值得， 涼瓜不太多，而鴨売都冇乜肉食， 片皮鴨可以再試， 不過唔會加錢一拍兩食。<br/><br/>另外聽電話值得一讚， 打過幾次電話查詢都禮貌回覆，用openrice訂咗想提早攞佢都即刻幫我通知廚房<div class=""or-sprite-inline-block write-re-icon-sp-11""></div><div class=""or-sprite-inline-block write-re-icon-sp-04""></div>


</section>"
19,582286,新穎的北京填鴨,"<section class=""review-container"">
                    北京填鴨



    


除左傳統的配料外，餐廳還提供了芝麻醬，酸梅醬，桂花味醬和哈密瓜等等其他特別配料，係好新穎的食法。桂花味帶微甜，夾埋咸香十足的填鴨一齊食，咸咸甜甜的感覺好清新。<br/><br/><br/><br/><br/><br/>雪菜鴨絲炆年糕(北京填鴨二食)



    

加上鴨肉絲同雪菜的年糕好惹味，口感煙韌完全唔硬。鴨肉絲同雪菜比例的咸香十足，但又唔會太重口味。<br/>.



    

蒜片牛仔粒$88。睇落好似好平凡的家常小菜，但食落都幾有驚喜。牛仔粒皮脆，香滑軟嫩。蒜片炸到色澤金黃，酥脆得黎又唔油膩。<br/><br/><br/><br/><br/><br/>炸饅頭（半打）



    

大人小孩都喜歡的炸饅頭!<br/>外皮炸到金黃酥脆，內裡保持住鬆軟的口感，加埋邪惡煉奶，童年回憶返曬黎!



    


</section>"
0,658030,去了台灣!?,"<section class=""review-container"">
                    假期有咩好節目? 當然不停整，不停整……除了會在家整麵包外，還會出去上堂學整料理，今日就帶朋友來到太古城學整Tomato Shrimp Curry &amp; Spicy Keema/Naan Bread，好厲害咁! 都要不停手整2小時，所以事前當然要醫醫肚先。



    



誠品內有不少食肆，我倆揀了一間台式料理。環境光猛，地方不算很大，大部份對是二人枱，多面向牆，而牆上亦掛上一些悠閒的畫作。店子半自助式形，下單和取餐都是自己來。



    



看看放在下單處前的各塊大餐牌，有<b>台式小食拼盤、百芳台式便當系列、紅燒湯麵系列、肉燥乾拌麵系列、台式小食下午茶和台式飲品</b>。大餐牌的百芳台式便當系列共有八款，另有一款新品，友人就看中了這客新出。<br/>*********************



    
<u><b>慢滷豬手便當（$63）</b></u>以一個圓形木質飯盒盛載，感覺處身於台灣街巷中的小店進餐，哈！我太想旅行了.....單單賣相已風味十足。粒粒圓潤飽滿的米飯上放了四款配菜，包括肉碎粟米、肉碎炒粉絲、蔬菜和菜甫，而中間就放了一啖一口的慢滷豬手，相當豐富吸引。



    


金黃的粟米又飽滿又甜美，配上肉碎連米飯同吃，簡單的美味；鹹香脆口的菜甫是拌飯的好選擇;蔬菜清新，少油少鹽，岩晒我口味。但最喜歡肉碎炒粉絲，炒得乾身爽口又不油膩，加埋稍稍香辣的肉碎，挺惹味。



    

主角是慢滷豬手，份量很足，size一啖一口，易於進食。慢滷果然不同，很入味，又腍又滑，連帶少許肥膏和筋膜，既油潤又有咬口，正!<br/>*********************



    


另點了一碗<u><b>紅燒湯麵拼滷雞扒($69)</b></u>，份量同樣好足，塊滷雞扒差不多有我一隻手掌般大。闊身的麵條煙煙韌韌，挺有嚼勁，口感不俗，但掛湯汁力較弱，還是喜歡舀一大羹湯，放上麵條，配埋雪菜碎大啖同吃，味道香濃，但不會過鹹，亦不算油膩，不錯!



    


大大件的雞扒，啖啖肉，滷得入味，雖不算很嫩滑，但絕不嚡口，連雞皮同吃，多份油潤。<br/>*********************



    


忍不住還追加一份台式小食。<b><u>皮蛋豆腐($20) </u></b>原磚豆腐上面，上面放了一件皮蛋，灑上蔥花和木魚碎，再淋上醬油。豆腐入口微涼，滑溜兼富豆香；皮蛋香滑，兩者拌上鹹鹹地又甜甜地的醬油，加埋鮮鹹的木魚碎，配搭美味，很有台式風味。<br/>*********************



    

一系列的台式飲品有不少選擇，分別有濃醇鮮豆乳系列、百芳鮮奶系列、台灣古早味系列、黑糖鮮奶系列和台灣冷泡茶系列。



    


我倆都看中揀了濃醇鮮豆乳系列，友人要了杯<b><u>熱冬瓜豆乳($10/跟餐)</u></b>，挺特別! 她話豆乳味香濃，帶少少甜，不錯! 而我就要一杯<b><u>熱芋頭豆乳小芋圓($27/跟湯麵減$5)</u></b>，入口微暖，啖啖豆乳味，還吃到一粒粒粉腍的芋頭，當然不少的Q彈的三式小芋圓，份量挺多，相當飽足。<br/>------------------------------<br/>吃完這頓滿有台式風味的台灣料理，加埋那個設計獨特的便當盒，真係覺得有點似去了台灣!? 台灣，我好掛住你呀!
                </section>"
1,658030,🤩🤩仲好食過台灣,"<section class=""review-container"">
                    啱啱陪個朋友去太古城shopping！首先梗係去醫肚啦⋯⋯啱啱行過誠品聞到一陣陣嘅香氣！咁就俾佢吸咗入去！原來呢度有台灣嘅便當🍱仲有特色飲品⋯⋯



    
<br/><br/>🍱🍱百芳池上便當🍱🍱



    
<br/><br/>首先餐廳非常闊落！一啲都冇逼夾嘅感覺⋯⋯非常自在！而且身處喺誠品真係覺得自己係個文清🥰😍<br/><br/><div class=""or-sprite-inline-block write-re-icon-sp-05""></div>慢煮豬手便當🍱



    

<br/>便當非常豐富！豬手炆得非常入味⋯⋯而且份量超大⋯⋯有菜丶粟米🌽粉絲丶仲有半隻滷水蛋丶榨菜⋯⋯啲飯非常香軟硬適中！<br/>加埋獨有嘅醬汁好惹味！<br/><br/><div class=""or-sprite-inline-block write-re-icon-sp-15""></div>香酥豬扒肉燥拌麵



    

<br/>豬扒超大塊！仲好嫩滑添⋯⋯肉操拌麵非常香濃！肉燥入口即溶⋯⋯仲有半隻滷水蛋添⋯⋯加了辣椒油超正🙆‍♀️<br/><br/>皮蛋豆腐



    
<br/>價錢便宜！豆腐又滑！而且清清地撈埋啲飯一齊食真係好好味😋⋯⋯<br/><br/><div class=""or-sprite-inline-block write-re-icon-sp-17""></div>芋頭鮮奶小芋圓



    
<br/>芋頭非常香滑⋯⋯原本叫店員少甜⋯⋯原來已經調校好不可加多或減少！但係覺得啱啱好！😍😍<br/><br/><div class=""or-sprite-inline-block write-re-icon-sp-16""></div>黑糖珍珠仙草鮮奶



    
<br/>真係好足料！差唔多半杯都係珍珠仙草🤩而且黑糖仲好香添😬仲有佢嘅鮮奶係好香滑嘅😍



    


<br/><br/><div class=""or-sprite-inline-block write-re-icon-sp-11""></div><div class=""or-sprite-inline-block write-re-icon-sp-11""></div>收錢嘅一定要讚一讚😍之前請一個顧客改完又再改改完又再改🙆‍♀️仍然有好嘅服務態度🥰真犀利🙆‍♀️
                </section>"
